suite,stem,M,H,F,heads,layers,gpu_wall_p50_ms,hetero_wall_p50_ms,gpu_wall_p95_ms,hetero_wall_p95_ms,speedup,nrmse,cosine,gpu_reference_nrmse,hetero_reference_nrmse,quality_pass,process_s
bridge,256_2048_d64_L1_public_r2,256,2048,8192,32,1,6.903812,5.935291,7.526885,6.04036,1.16318,0.005479,0.999985,0.000982,0.005542,True,0.7580276669468731
bridge,256_2048_d64_L1_public_serial_r0,256,2048,8192,32,1,7.473479,7.862792,7.727184,8.66556,0.950487,0.005479,0.999985,0.000982,0.005542,True,0.8977571669965982
bridge,256_2048_d64_L1_public_serial_r1,256,2048,8192,32,1,7.449312,7.346125,7.675333,7.920854,1.014047,0.005479,0.999985,0.000982,0.005542,True,0.8533149169525132
bridge,256_2048_d64_L1_public_serial_r2,256,2048,8192,32,1,7.296687,7.30425,7.666858,7.913481,0.998965,0.005479,0.999985,0.000982,0.005542,True,0.8570845000213012
bridge,256_2048_d64_L2_private_gpu_bridge_r0,256,2048,8192,32,2,14.967417,11.972729,15.456498,13.195565,1.250126,0.007187,0.999974,0.001238,0.007228,True,1.858122625038959
bridge,256_2048_d64_L2_private_gpu_bridge_r1,256,2048,8192,32,2,15.166146,10.894583,15.576585,12.676065,1.392081,0.007187,0.999974,0.001238,0.007228,True,1.878358665970154
bridge,256_2048_d64_L2_private_gpu_bridge_r2,256,2048,8192,32,2,15.169709,11.36127,15.537594,12.64041,1.335212,0.007187,0.999974,0.001238,0.007228,True,1.7992287080269307
bridge,256_2048_d64_L2_public_r0,256,2048,8192,32,2,14.92675,10.43175,15.221635,11.968754,1.430896,0.007187,0.999974,0.001238,0.007228,True,3.1685049580410123
bridge,256_2048_d64_L2_public_r1,256,2048,8192,32,2,14.990104,10.302896,15.317082,12.037833,1.454941,0.007187,0.999974,0.001238,0.007228,True,1.4749859999865294
bridge,256_2048_d64_L2_public_r2,256,2048,8192,32,2,14.817375,10.375709,15.172691,12.033241,1.428083,0.007187,0.999974,0.001238,0.007228,True,1.470313333091326
bridge,256_2048_d64_L2_public_serial_r0,256,2048,8192,32,2,15.116417,14.596937,15.473304,17.112242,1.035588,0.007187,0.999974,0.001238,0.007228,True,1.721870332956314
bridge,256_2048_d64_L2_public_serial_r1,256,2048,8192,32,2,15.098187,13.856208,15.293171,15.41031,1.089633,0.007187,0.999974,0.001238,0.007228,True,1.6568588339723647
bridge,256_2048_d64_L2_public_serial_r2,256,2048,8192,32,2,15.013687,15.747999,15.292737,17.222529,0.953371,0.007187,0.999974,0.001238,0.007228,True,1.7341957909520715
bridge,256_2048_d64_L3_private_gpu_bridge_r0,256,2048,8192,32,3,22.41025,16.215208,22.800198,16.898299,1.382051,0.0079,0.999969,0.001358,0.007926,True,2.70783379196655
bridge,256_2048_d64_L3_private_gpu_bridge_r1,256,2048,8192,32,3,22.598333,16.494125,22.992093,17.269419,1.370084,0.0079,0.999969,0.001358,0.007926,True,2.6854485409567133
bridge,256_2048_d64_L3_private_gpu_bridge_r2,256,2048,8192,32,3,22.371146,16.481625,22.929377,18.265454,1.357339,0.0079,0.999969,0.001358,0.007926,True,2.6839462919160724
bridge,256_2048_d64_L3_public_r0,256,2048,8192,32,3,21.624,16.081625,22.897245,16.431622,1.34464,0.0079,0.999969,0.001358,0.007926,True,3.8550236669834703
bridge,256_2048_d64_L3_public_r1,256,2048,8192,32,3,22.276708,15.975896,22.783216,16.342688,1.394395,0.0079,0.999969,0.001358,0.007926,True,2.1786607089452446
bridge,256_2048_d64_L3_public_r2,256,2048,8192,32,3,22.240021,15.969041,22.844185,16.408467,1.392696,0.0079,0.999969,0.001358,0.007926,True,2.179913791944273
bridge,256_2048_d64_L3_public_serial_r0,256,2048,8192,32,3,22.542834,20.891625,23.007902,23.167904,1.079037,0.0079,0.999969,0.001358,0.007926,True,2.4657435830449685
bridge,256_2048_d64_L3_public_serial_r1,256,2048,8192,32,3,22.310333,21.063021,22.875428,23.094005,1.059218,0.0079,0.999969,0.001358,0.007926,True,2.46109062503092
bridge,256_2048_d64_L3_public_serial_r2,256,2048,8192,32,3,22.607792,23.374313,23.032908,24.993883,0.967207,0.0079,0.999969,0.001358,0.007926,True,2.5927602499723434
sp_audit,1024_2048_r0,1024,2048,8192,32,3,83.146187,57.39027,83.645479,57.972542,1.448785,0.00863,0.999963,0.00138,0.008696,True,17.314449582947418
sp_audit,1024_2048_r1,1024,2048,8192,32,3,83.052751,57.418,83.825934,58.083651,1.446458,0.00863,0.999963,0.00138,0.008696,True,7.56701570795849
sp_audit,1024_2048_r2,1024,2048,8192,32,3,83.025605,57.410812,83.918426,58.022952,1.446167,0.00863,0.999963,0.00138,0.008696,True,7.5650147090200335
sp_audit,256_2048_r0,256,2048,8192,32,3,22.645333,117.314792,23.435673,120.582667,0.193031,0.000475,1.0,0.001358,0.001358,True,17.6310757920146
sp_audit,256_2048_r1,256,2048,8192,32,3,22.402375,117.092229,23.377619,118.740546,0.191322,0.000475,1.0,0.001358,0.001358,True,17.36610795801971
sp_audit,256_2048_r2,256,2048,8192,32,3,22.527667,117.330229,23.37855,119.782835,0.192002,0.000475,1.0,0.001358,0.001358,True,17.41423929098528
triple_audit,1024_2048_cpu0_r0,1024,2048,8192,32,3,83.068792,67.114833,83.678544,67.779682,1.237711,0.001082,0.999999,0.00138,0.001415,True,11.478780500008725
triple_audit,1024_2048_cpu0_r1,1024,2048,8192,32,3,83.163666,67.108,84.081429,67.749004,1.239251,0.001082,0.999999,0.00138,0.001415,True,8.07994691701606
triple_audit,1024_2048_cpu0_r2,1024,2048,8192,32,3,83.123833,66.784854,83.599665,67.975072,1.244651,0.001082,0.999999,0.00138,0.001415,True,8.053746625082567
triple_audit,1024_2048_cpu128_r0,1024,2048,8192,32,3,83.308917,66.742396,83.996379,67.324971,1.248216,0.001085,0.999999,0.00138,0.001415,True,11.384742665919475
triple_audit,1024_2048_cpu128_r1,1024,2048,8192,32,3,83.254312,66.822229,84.014073,67.498847,1.245907,0.001085,0.999999,0.00138,0.001415,True,8.061772791086696
triple_audit,1024_2048_cpu128_r2,1024,2048,8192,32,3,83.407313,66.858458,84.59959,67.823621,1.247521,0.001085,0.999999,0.00138,0.001415,True,8.066400917014107
triple_audit,1024_2048_cpu256_r0,1024,2048,8192,32,3,83.118625,66.046813,84.141804,67.133556,1.25848,0.00109,0.999999,0.00138,0.001415,True,11.077590959030204
triple_audit,1024_2048_cpu256_r1,1024,2048,8192,32,3,64.703125,52.537062,65.742904,58.760308,1.231571,0.00109,0.999999,0.00138,0.001415,True,6.3718037500511855
triple_audit,1024_2048_cpu256_r2,1024,2048,8192,32,3,64.612708,52.461542,64.878313,52.756642,1.23162,0.00109,0.999999,0.00138,0.001415,True,6.338404832989909
triple_audit,1024_2048_cpu512_r0,1024,2048,8192,32,3,64.612313,51.668416,64.817986,52.033341,1.250519,0.001095,0.999999,0.00138,0.001416,True,9.54831295798067
triple_audit,1024_2048_cpu512_r1,1024,2048,8192,32,3,64.624938,51.670395,64.92694,51.947688,1.250715,0.001095,0.999999,0.00138,0.001416,True,6.294543166994117
triple_audit,1024_2048_cpu512_r2,1024,2048,8192,32,3,64.642125,51.688896,64.926357,51.907752,1.2506,0.001095,0.999999,0.00138,0.001416,True,6.294816833920777
triple_audit,256_2048_cpu0_r0,256,2048,8192,32,3,22.493083,18.621458,23.088704,20.434573,1.207912,0.001055,0.999999,0.001358,0.001388,True,5.748921374906786
triple_audit,256_2048_cpu0_r1,256,2048,8192,32,3,21.107604,18.622896,22.894037,20.34895,1.133422,0.001055,0.999999,0.001358,0.001388,True,2.3399375000735745
triple_audit,256_2048_cpu0_r2,256,2048,8192,32,3,22.664917,18.743458,23.135142,20.318104,1.209217,0.001055,0.999999,0.001358,0.001388,True,2.3754410829860717
triple_audit,256_2048_cpu128_r0,256,2048,8192,32,3,22.676938,18.515166,23.203199,20.397223,1.224776,0.001059,0.999999,0.001358,0.001387,True,5.735395499970764
triple_audit,256_2048_cpu128_r1,256,2048,8192,32,3,22.422687,18.662625,23.085901,20.142831,1.201476,0.001059,0.999999,0.001358,0.001387,True,2.366194915957749
triple_audit,256_2048_cpu128_r2,256,2048,8192,32,3,22.704541,18.424687,23.046111,20.165233,1.232289,0.001059,0.999999,0.001358,0.001387,True,2.364940333063714
triple_audit,256_2048_cpu256_r0,256,2048,8192,32,3,22.63202,18.421813,23.120465,20.083142,1.228545,0.001064,0.999999,0.001358,0.001389,True,5.796565415919758
triple_audit,256_2048_cpu256_r1,256,2048,8192,32,3,22.702666,18.258063,23.233517,20.065785,1.243432,0.001064,0.999999,0.001358,0.001389,True,2.3637437500292435
triple_audit,256_2048_cpu256_r2,256,2048,8192,32,3,22.747042,18.283771,22.988155,20.091735,1.244111,0.001064,0.999999,0.001358,0.001389,True,2.346671791980043
triple_audit,256_2048_cpu512_r0,256,2048,8192,32,3,22.637833,18.188938,23.099329,19.773405,1.244593,0.001066,0.999999,0.001358,0.001387,True,5.6943853329867125
triple_audit,256_2048_cpu512_r1,256,2048,8192,32,3,22.682437,18.198709,23.260693,20.105567,1.246376,0.001066,0.999999,0.001358,0.001387,True,2.3510382920503616
triple_audit,256_2048_cpu512_r2,256,2048,8192,32,3,22.740417,18.267083,23.26036,19.755008,1.244885,0.001066,0.999999,0.001358,0.001387,True,2.3573994589969516
startup,1024_2048_private_r0,1024,2048,8192,32,1,21.4595,14.669895,21.602296,17.373399,1.462826,0.00569,0.999984,0.0,0.0,True,2.2025889590149745
startup,1024_2048_private_r1,1024,2048,8192,32,1,21.441375,16.785312,21.644514,17.418475,1.277389,0.00569,0.999984,0.0,0.0,True,2.218385290936567
startup,1024_2048_private_r2,1024,2048,8192,32,1,21.441562,14.854229,21.585271,17.461054,1.443465,0.00569,0.999984,0.0,0.0,True,2.2306689170654863
startup,1024_2048_public_r0,1024,2048,8192,32,1,21.485375,14.562791,21.676376,14.708544,1.475361,0.00569,0.999984,0.0,0.0,True,3.530669500003569
startup,1024_2048_public_r1,1024,2048,8192,32,1,21.453938,14.580375,21.648559,14.793721,1.471426,0.00569,0.999984,0.0,0.0,True,1.9736629590624943
startup,1024_2048_public_r2,1024,2048,8192,32,1,21.431438,14.568354,21.625475,14.711465,1.471095,0.00569,0.999984,0.0,0.0,True,1.9743728339672089
startup,256_1024_private_r0,256,1024,4096,16,1,1.801667,1.779042,1.848191,1.981125,1.012718,0.005375,0.999986,0.0,0.0,True,0.32134775002487004
startup,256_1024_private_r1,256,1024,4096,16,1,1.806583,1.801521,1.85,2.034623,1.00281,0.005375,0.999986,0.0,0.0,True,0.3272181659704074
startup,256_1024_private_r2,256,1024,4096,16,1,1.811479,1.768353,1.866233,1.986935,1.024387,0.005375,0.999986,0.0,0.0,True,0.3199107500258833
startup,256_1024_public_r0,256,1024,4096,16,1,1.806688,1.604792,1.892996,1.729917,1.125808,0.005375,0.999986,0.0,0.0,True,1.2714985420461744
startup,256_1024_public_r1,256,1024,4096,16,1,1.806917,1.593313,1.841354,1.682788,1.134063,0.005375,0.999986,0.0,0.0,True,0.24670266604516655
startup,256_1024_public_r2,256,1024,4096,16,1,1.803084,1.568625,1.844663,1.707502,1.149468,0.005375,0.999986,0.0,0.0,True,0.25618733395822346
